key_resp_17.keys,key_resp_17.rt,key_resp_13.keys,key_resp_13.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,Text,Condition,participant,Gender*,Age*,Estimated hours since last sleep*,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt,key_resp_11.keys,key_resp_11.rt,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,Word,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Stimuli,key_resp_9.rt,keyrespp.keys,keyrespp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Response,Congr,RightAns,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_14.keys,key_resp_14.rt,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_7.ran,key_resp_5.keys,key_resp_5.rt,key_resp_12.keys,key_resp_12.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_6.keys,key_resp_6.rt,key_resp_15.keys,key_resp_15.rt,socialexc.thisRepN,socialexc.thisTrialN,socialexc.thisN,socialexc.thisIndex,socialexc.ran,Question,key_resp_7.keys,key_resp_7.rt,key_resp_16.keys,key_resp_16.rt
,,,,,,,,,,,,woman,35,7-9h,2021-12-18_08h42.56.536,bachelor,2021.2.3,Win32,60.70908208,IwAR2y5zX-biLucKujY29B_pMPr-qJWH8yualuXXoON_tRCg637kR1zjPuUhw,,,left,1.3343,0,10,10,25,1,soccer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,35,7-9h,2021-12-18_08h42.56.536,bachelor,2021.2.3,Win32,60.70908208,IwAR2y5zX-biLucKujY29B_pMPr-qJWH8yualuXXoON_tRCg637kR1zjPuUhw,,,left,0.8555,0,11,11,12,1,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,35,7-9h,2021-12-18_08h42.56.536,bachelor,2021.2.3,Win32,60.70908208,IwAR2y5zX-biLucKujY29B_pMPr-qJWH8yualuXXoON_tRCg637kR1zjPuUhw,,,left,0.9819,0,12,12,2,1,home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,35,7-9h,2021-12-18_08h42.56.536,bachelor,2021.2.3,Win32,60.70908208,IwAR2y5zX-biLucKujY29B_pMPr-qJWH8yualuXXoON_tRCg637kR1zjPuUhw,,,right,1.4441,0,13,13,0,1,drank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,35,7-9h,2021-12-18_08h42.56.536,bachelor,2021.2.3,Win32,60.70908208,IwAR2y5zX-biLucKujY29B_pMPr-qJWH8yualuXXoON_tRCg637kR1zjPuUhw,,,right,1.5724,0,14,14,8,1,college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,35,7-9h,2021-12-18_08h42.56.536,bachelor,2021.2.3,Win32,60.70908208,IwAR2y5zX-biLucKujY29B_pMPr-qJWH8yualuXXoON_tRCg637kR1zjPuUhw,,,right,1.069,0,15,15,16,1,gunshot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,35,7-9h,2021-12-18_08h42.56.536,bachelor,2021.2.3,Win32,60.70908208,IwAR2y5zX-biLucKujY29B_pMPr-qJWH8yualuXXoON_tRCg637kR1zjPuUhw,,,left,1.3361,0,16,16,27,1,applause,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,35,7-9h,2021-12-18_08h42.56.536,bachelor,2021.2.3,Win32,60.70908208,IwAR2y5zX-biLucKujY29B_pMPr-qJWH8yualuXXoON_tRCg637kR1zjPuUhw,,,left,1.1718,0,17,17,14,1,tourist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,35,7-9h,2021-12-18_08h42.56.536,bachelor,2021.2.3,Win32,60.70908208,IwAR2y5zX-biLucKujY29B_pMPr-qJWH8yualuXXoON_tRCg637kR1zjPuUhw,,,left,1.3226,0,18,18,6,1,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,35,7-9h,2021-12-18_08h42.56.536,bachelor,2021.2.3,Win32,60.70908208,IwAR2y5zX-biLucKujY29B_pMPr-qJWH8yualuXXoON_tRCg637kR1zjPuUhw,,,right,1.6347,0,19,19,21,1,ambulance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
