key_resp_17.keys,key_resp_17.rt,key_resp_13.keys,key_resp_13.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,Text,Condition,participant,Gender*,Age*,Estimated hours since last sleep*,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt,key_resp_11.keys,key_resp_11.rt,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,Word,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,key_resp_9.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Stimuli,keyrespp.keys,keyrespp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Response,Congr,RightAns,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_10.rt,key_resp_14.keys,key_resp_14.rt,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_7.ran,key_resp_5.keys,key_resp_5.rt,key_resp_12.keys,key_resp_12.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_6.keys,key_resp_6.rt,key_resp_15.keys,key_resp_15.rt,socialexc.thisRepN,socialexc.thisTrialN,socialexc.thisN,socialexc.thisIndex,socialexc.ran,Question,key_resp_7.keys,key_resp_7.rt,key_resp_16.keys,key_resp_16.rt
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,right,1.398,0,9,9,15,1,minister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,right,7.016,0,10,10,16,1,gunshot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,left,4.914,0,11,11,4,1,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,right,4.142,0,12,12,8,1,college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,left,0.91,0,13,13,26,1,eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,left,2.524,0,14,14,18,1,screech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,left,1.485,0,15,15,6,1,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,left,1.009,0,16,16,12,1,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,right,1.978,0,17,17,27,1,applause,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,left,1.63,0,18,18,7,1,cough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,right,1.914,0,19,19,14,1,tourist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,left,1.181,0,20,20,3,1,foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,right,3.497,0,21,21,5,1,cold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,right,3.506,0,22,22,11,1,gasp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,left,0.983,0,23,23,17,1,scientist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,right,1.877,0,24,24,13,1,belch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,left,0.834,0,25,25,2,1,home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,left,2.616,0,26,26,22,1,woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,left,2.825,0,27,27,25,1,soccer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,space,19.139,right,3.318,0,0,0,4,1,11 + 3 - 7 = 8?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,right,2.228,0,1,1,0,1,5 x 5 - 10 = 22?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,0,2,2,1,1,10 - 18 + 1 = -9?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,right,0.361,0,3,3,3,1,2 + 20 x 4 = 82?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,0,4,4,2,1,10 - 5 - 16 = 21?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,2 x 40 + 3 = 84?,space,5.459,right,1.959,0,0,0,6,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,14 x 2 - 3 = 25?,,,left,2.18,0,1,1,13,1,TRY HARDER,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,54 - 40 x -2 = - 27?,,,right,2.789,0,2,2,8,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,54 + 60 - 1 = 113?,,,left,3.128,0,3,3,5,1,PAY ATTENTION,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,72 + 17 x 3 = 121?,,,right,2.581,0,4,4,2,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,50 x 3 + 12 = 147?,,,right,1.843,0,5,5,1,1,SPEED UP,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,2 - 15 + 39 = 27?,,,left,2.41,0,6,6,0,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,7 x 11 - 21 = 56?,,,left,2.66,0,7,7,9,1,SPEED UP,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,5 x 5 - 29 = -40?,,,right,1.693,0,8,8,7,1,SPEED UP,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,47 + 13 - 7 = 53?,,,left,1.574,0,9,9,11,1,RESPONSE RECORDED,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,6 - 58 + 11 = -41?,,,left,4.763,0,10,10,3,1,RESPONSE RECORDED,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,14 x 2 + 10 = 38?,,,left,1.741,0,11,11,4,1,CONCENTRATE,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,35 - 65 - 20 = - 55?,,,right,4.174,0,12,12,10,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,53 + 13 x 7 = -150?,,,right,3.677,0,13,13,12,1,YOU’RE NOT TRYING HARD ENOUGH,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,6 - 13 + 4 = -3?,,,,,,,,,,CONCENTRATE,1,left,space,19.178,,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,12 + 10 x 4 = 70?,,,,,,,,,,RESPONSE RECORDED,0,right,,,right,0,1,1,6,1,1.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,13 x 3 + 2 = 90?,,,,,,,,,,RESPONSE RECORDED,0,right,,,right,0,2,2,12,1,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,7 - 8 - 9 = -11?,,,,,,,,,,SPEED UP,0,right,,,right,0,3,3,7,1,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,7 + 46 + 16 = 67?,,,,,,,,,,RESPONSE RECORDED,0,right,,,right,0,4,4,4,1,3.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,17 x 2 - 10 = 24?,,,,,,,,,,RESPONSE RECORDED,1,left,,,left,0,5,5,0,1,1.979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,10 x 11 + 45 = 155?,,,,,,,,,,RESPONSE RECORDED,1,left,,,right,0,6,6,10,1,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Hannibal,man,32,10-12h,2021-12-04_20h31.09.158,bachelor,2021.2.3,MacIntel,58.82352941,IwAR3y99_qi9ZkahrWl2gxbFf1IxdizgmXWHn01GjRv4YStcN-ylfQ7-olS5w,,,,,,,,,,,,,,,,,,,,7 x 11 - 21 = 56?,,,,,,,,,,GO FASTER,1,left,,,left,0,7,7,9,1,3.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
