key_resp_17.keys,key_resp_17.rt,key_resp_13.keys,key_resp_13.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,Text,Condition,participant,Gender*,Age*,Estimated hours since last sleep*,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt,key_resp_11.keys,key_resp_11.rt,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,Word,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Stimuli,key_resp_9.rt,keyrespp.keys,keyrespp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Response,Congr,RightAns,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_14.keys,key_resp_14.rt,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_7.ran,key_resp_5.keys,key_resp_5.rt,key_resp_12.keys,key_resp_12.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_6.keys,key_resp_6.rt,key_resp_15.keys,key_resp_15.rt,socialexc.thisRepN,socialexc.thisTrialN,socialexc.thisN,socialexc.thisIndex,socialexc.ran,Question,key_resp_7.keys,key_resp_7.rt,key_resp_16.keys,key_resp_16.rt
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,right,1.8505,0,20,20,9,1,hot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,left,2.5027,0,21,21,6,1,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,right,1.7177,0,22,22,8,1,college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,right,1.4674,0,23,23,24,1,lip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,left,1.6403,0,24,24,27,1,applause,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,right,1.4727,0,25,25,21,1,ambulance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,left,1.1907,0,26,26,17,1,scientist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,right,1.908,0,27,27,25,1,soccer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,space,24.0188,,0,0,0,4,1,11 + 3 - 7 = 8?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,0,1,1,2,1,10 - 5 - 16 = 21?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,right,0,2,2,3,1,2 + 20 x 4 = 82?,0.0504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,right,0,3,3,0,1,5 x 5 - 10 = 22?,2.6104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,right,0,4,4,1,1,10 - 18 + 1 = -9?,2.6831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,54 - 40 x -2 = - 27?,,space,6.6498,left,4.9055,0,0,0,8,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,14 x 2 - 3 = 25?,,,,left,3.7831,0,1,1,13,1,TRY HARDER,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,14 x 2 + 10 = 38?,,,,left,2.0496,0,2,2,4,1,CONCENTRATE,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,7 x 11 - 21 = 56?,,,,left,3.2909,0,3,3,9,1,SPEED UP,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,6 - 58 + 11 = -41?,,,,,,0,4,4,3,1,RESPONSE RECORDED,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,47 + 13 - 7 = 53?,,,,left,2.7344,0,5,5,11,1,RESPONSE RECORDED,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,5 x 5 - 29 = -40?,,,,right,2.0372,0,6,6,7,1,SPEED UP,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,35 - 65 - 20 = - 55?,,,,right,4.7506,0,7,7,10,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,53 + 13 x 7 = -150?,,,,,,0,8,8,12,1,YOU’RE NOT TRYING HARD ENOUGH,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,2 - 15 + 39 = 27?,,,,right,3.1409,0,9,9,0,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,2 x 40 + 3 = 84?,,,,right,2.6232,0,10,10,6,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,72 + 17 x 3 = 121?,,,,,,0,11,11,2,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,54 + 60 - 1 = 113?,,,,left,4.5171,0,12,12,5,1,PAY ATTENTION,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,50 x 3 + 12 = 147?,,,,right,3.1601,0,13,13,1,1,SPEED UP,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,2 x 40 + 10 = 800?,,,,,,,,,,,RESPONSE RECORDED,0,right,space,8.2499,right,2.4152,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,6 - 13 + 4 = -3?,,,,,,,,,,,CONCENTRATE,1,left,,,right,2.2593,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,33 - 15 - 49 = -40?,,,,,,,,,,,TRY HARDER,0,right,,,right,4.6273,0,2,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,55 - 66 + 14 = 3?,,,,,,,,,,,RESPONSE RECORDED,1,left,,,left,3.1672,0,3,3,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,56 - 6 x 3 = 33?,,,,,,,,,,,SPEED UP,0,right,,,,,0,4,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,7 x 11 - 21 = 56?,,,,,,,,,,,GO FASTER,1,left,,,left,3.0247,0,5,5,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,20 x 2 - 77 = 24?,,,,,,,,,,,YOU NEED TO CONCENTRATE,0,right,,,right,2.5209,0,6,6,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,13 x 3 + 2 = 90?,,,,,,,,,,,RESPONSE RECORDED,0,right,,,right,2.6875,0,7,7,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,7 - 8 - 9 = -11?,,,,,,,,,,,SPEED UP,0,right,,,right,3.5505,0,8,8,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,18,10-12h,2021-12-01_17h10.38.417,bachelor,2021.2.3,Win32,59.96641881,IwAR30-zn7PZY6bv_IRc0y2CLUXBFjvoh0_DFK33PzhVQ74YXmRt2v1VZloQE,,,,,,,,,,,,,,,,,,,7 + 46 + 16 = 67?,,,,,,,,,,,RESPONSE RECORDED,0,right,,,right,3.4002,0,9,9,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
